id,neighbourhood,latitude,longitude,availability_365,number_of_reviews,reviews_per_month,minimum_nights,distance_seine,prix_moyen_journalier,periode
1119439353079490957,Buttes-Montmartre,48.89369551776022,2.339547412986587,179,0,,2,3671.1430913773906,150.0,dec_2024
1119441407655918085,Opéra,48.8769437,2.3447582,188,1,0.22,2,2120.1524198528205,135.0,dec_2024
1119446133523665451,Popincourt,48.85897,2.37505,269,0,,1,1359.7559763153154,290.0,dec_2024
1119453551496459160,Gobelins,48.83509,2.35486,363,0,,3,1353.2051249093838,250.0,dec_2024
1119453899252918671,Vaugirard,48.84315309999999,2.3212453,250,0,,5,1988.2444810848551,250.0,dec_2024
1119468959012564816,Palais-Bourbon,48.85588636518253,2.306111343204975,246,0,,1,852.0697794682145,250.0,dec_2024
1119479690036380042,Popincourt,48.86843,2.37837,219,0,,3,2289.6169529036165,149.0,dec_2024
1119480053276674433,Batignolles-Monceau,48.89638215585608,2.3220726635997506,269,0,,7,3078.434071206108,300.0,dec_2024
1118710186014696021,Opéra,48.8745172,2.3420778,266,55,6.5,1,1807.1017262601165,249.0,dec_2024
1118717757236212518,Popincourt,48.86600319999999,2.3772767,96,23,3.61,3,2027.2486022159833,100.0,dec_2024
1118723339060554274,Panthéon,48.853217,2.3466412,170,0,,3,19.50757602274808,380.0,dec_2024
1118729876128141997,Passy,48.83803095399463,2.2589601203799248,259,0,,1,495.3575411803535,400.0,dec_2024
1118734671722149192,Batignolles-Monceau,48.8847704,2.3150734,179,0,,7,2340.7752943352025,250.0,dec_2024
1118737680104368092,Hôtel-de-Ville,48.857844577160485,2.35018003731966,97,9,1.51,3,222.27483569217867,100.0,dec_2024
1118744012203676794,Vaugirard,48.84204012545936,2.284104177323227,235,0,,1,821.0505141873449,300.0,dec_2024
1118756726099839211,Passy,48.84157,2.26796,269,0,,1,153.8224366448412,230.0,dec_2024
1118762671496633001,Bourse,48.87167934640625,2.3391379258876994,318,26,3.7,2,1443.1394231936702,350.0,dec_2024
1118770531706043018,Batignolles-Monceau,48.879713815498725,2.2997591411306977,166,0,,3,1809.1144779882927,455.0,dec_2024
1118771459573702881,Opéra,48.87518,2.34731,207,3,1.53,2,1968.7805616767034,195.0,dec_2024
1118782149309101944,Vaugirard,48.84126579283016,2.3069834328245205,104,0,,4,2080.201293488908,99.0,dec_2024
1118787265113034960,Buttes-Montmartre,48.88882855552196,2.346054156879915,148,1,0.23,3,3375.1838703690178,120.0,dec_2024
1118802083363983530,Vaugirard,48.84699,2.30996,38,25,3.21,3,1845.2033431768505,185.0,dec_2024
1118804623602810592,Batignolles-Monceau,48.8914233,2.3229202,247,0,,5,3103.690048832426,140.0,dec_2024
1118808442897602939,Ménilmontant,48.85921515011896,2.400705494013913,269,3,0.37,1,2943.066242300626,100.0,dec_2024
1118820716400269242,Palais-Bourbon,48.86159862840857,2.3229242512488595,236,8,1.8,2,80.92652239487684,320.0,dec_2024
1118820880631572634,Buttes-Chaumont,48.88401341241208,2.3780142512642657,247,0,,2,3758.8808726801026,195.0,dec_2024
1118821832065734063,Observatoire,48.83106,2.32835,160,11,1.81,3,2816.6720661742415,230.0,dec_2024
1118839356530569587,Buttes-Montmartre,48.89628,2.34342,358,0,,3,4046.6648900257464,165.0,dec_2024
1118874010436584960,Élysée,48.87430751694056,2.299491669078106,260,8,1.11,1,1212.705788673357,265.0,dec_2024
1118875306356065700,Reuilly,48.8475246,2.3870633,78,11,1.51,1,1332.4426703355166,190.0,dec_2024
1118896128696314731,Luxembourg,48.8561082,2.3397755,203,18,2.9,2,89.34483954785429,130.0,dec_2024
1118899697117161752,Palais-Bourbon,48.85416070000001,2.3280772,103,15,2.43,4,665.7949922151772,179.0,dec_2024
1118921652168164047,Palais-Bourbon,48.86007,2.30145,208,13,1.87,2,376.8252542032787,293.0,dec_2024
1118981623260922341,Gobelins,48.82590308729938,2.3600344081148097,108,11,1.32,2,1692.408796191844,140.0,dec_2024
1118985736886913794,Palais-Bourbon,48.862155477853065,2.303463604889714,269,0,,1,151.49082441516032,210.0,dec_2024
1119021124011680976,Hôtel-de-Ville,48.85646,2.35453,91,17,2.06,1,258.2751744395111,280.0,dec_2024
1119264172581627646,Entrepôt,48.880537271648095,2.3499560728669167,267,0,,5,2594.8803898742717,250.0,dec_2024
1119300624830969053,Entrepôt,48.8815927,2.3651273,269,0,,3,3074.2464444796433,450.0,dec_2024
1119336601353372296,Opéra,48.878021,2.3361957,306,19,2.49,1,1980.2477641605774,150.0,dec_2024
1119349234999776960,Buttes-Chaumont,48.89251757826304,2.375280081493732,269,12,1.5,2,4494.4582711185085,99.0,dec_2024
1119367330567949198,Gobelins,48.83191242520306,2.370308807297226,155,3,0.7,5,685.7827299448649,160.0,dec_2024
1119374173838855081,Batignolles-Monceau,48.87648,2.29235,35,1,0.16,5,1551.9544712481043,390.0,dec_2024
1119662872086147050,Batignolles-Monceau,48.89050990836324,2.322278193430157,247,1,0.23,3,2996.9344112520303,230.0,dec_2024
1119667701063026577,Buttes-Chaumont,48.8793273,2.3962039,252,0,,6,4055.2820378537776,350.0,dec_2024
1119481365583232398,Entrepôt,48.87657859678596,2.3632299831171824,248,0,,1,2514.313591301819,400.0,dec_2024
1119481710585605014,Buttes-Montmartre,48.88709,2.32803,170,0,,4,2700.9913524242597,329.0,dec_2024
1119490919651831385,Opéra,48.875279550294536,2.328077014524081,306,7,2.59,2,1457.4731821152156,100.0,dec_2024
1119492265529686548,Buttes-Montmartre,48.894920055173856,2.351818480483004,269,0,,1,4169.740856681506,120.0,dec_2024
1119495049693288824,Temple,48.86641,2.35896,258,1,0.22,2,1363.84176252285,90.0,dec_2024
1119501660989817447,Vaugirard,48.8395304,2.2827028,224,1,0.2,2,884.1912608261499,198.0,dec_2024
1119516002874323409,Observatoire,48.83288552371418,2.3138343296427344,248,0,,5,3088.0672068080194,99.0,dec_2024
1119516780519762311,Vaugirard,48.832278,2.2905437,250,0,,3,1799.4832727005705,350.0,dec_2024
1119530418916251754,Buttes-Chaumont,48.88514869999999,2.3748563,250,0,,2,3750.7919976822814,249.0,dec_2024
1119536185364505438,Buttes-Montmartre,48.8850266,2.3590899,258,0,,5,3270.5894494430795,120.0,dec_2024
1119545786432390809,Élysée,48.86698,2.30268,315,20,3.35,2,385.95086751666736,420.0,dec_2024
1119552790723992785,Buttes-Montmartre,48.88915554243926,2.3391943350402125,204,7,0.83,3,3197.2264306423504,206.0,dec_2024
1119568995021739223,Buttes-Montmartre,48.88741499723462,2.3296680239324687,215,0,,5,2767.599368557493,235.0,dec_2024
1119569879540356619,Popincourt,48.8521616,2.3782051,246,4,0.55,3,1191.685051225852,300.0,dec_2024
1119575242814986473,Bourse,48.86629116048512,2.344527215683314,263,0,,1,962.528914396544,289.0,dec_2024
1119581798351466848,Buttes-Montmartre,48.88831863196933,2.346274393731958,269,0,,6,3331.3203179576803,350.0,dec_2024
1119584509254492694,Vaugirard,48.84289,2.30148,47,34,3.98,2,1663.6359215655953,200.0,dec_2024
1119586650258660931,Élysée,48.8802349,2.319372,42,13,1.56,1,1838.2798197910677,190.0,dec_2024
1119596678437989323,Entrepôt,48.87302399481248,2.355411203179947,45,14,1.87,2,1918.8912385785743,98.0,dec_2024
1119599443333224837,Vaugirard,48.8383449,2.2919102,180,0,,3,1525.316791116672,150.0,dec_2024
1119600607075807244,Opéra,48.88153759999999,2.3272894,67,3,0.57,2,2091.470883434442,120.0,dec_2024
1119603964185575116,Popincourt,48.85933,2.37377,187,0,,7,1312.0266365191526,249.0,dec_2024
1119605588814501576,Vaugirard,48.8477824,2.2882524,100,14,1.74,4,586.3554650165696,250.0,dec_2024
1119609950756481746,Popincourt,48.86946565301585,2.3725084381891564,364,3,0.71,1,2163.7247670312295,200.0,dec_2024
1120220824775205159,Popincourt,48.86083,2.36912,31,3,0.68,3,1207.415036104546,137.0,dec_2024
1120230942284175439,Buttes-Montmartre,48.8940121,2.3438385,183,41,6.24,1,3830.433123169163,134.0,dec_2024
1120253032289909389,Louvre,48.86433,2.33384,363,2,0.88,2,541.3568067302336,140.0,dec_2024
1120254552861933889,Batignolles-Monceau,48.88894752452759,2.3247300923888576,269,0,,1,2853.506401302365,110.0,dec_2024
1120258642681027117,Observatoire,48.82731043774714,2.329670373016368,155,2,0.41,4,3131.0294625978304,220.0,dec_2024
1120259510610246096,Popincourt,48.865531,2.3771295,70,11,1.47,4,1979.891481040253,150.0,dec_2024
1120263307892245869,Buttes-Montmartre,48.8970602804186,2.3448654664640296,128,0,,4,4169.586990244593,200.0,dec_2024
1120267658991444763,Panthéon,48.85271,2.3452,268,28,3.32,3,117.59618211370655,414.0,dec_2024
1119676656747768167,Panthéon,48.83832974753601,2.3536451160907745,259,0,,7,1177.2418423720412,300.0,dec_2024
1119702212834081335,Observatoire,48.82505317735888,2.322990221660972,261,5,2.63,1,3591.7629298133256,108.0,dec_2024
1119741192550296292,Buttes-Montmartre,48.88527075020574,2.331683738634457,269,2,0.29,2,2589.204663951115,115.0,dec_2024
1119799138445327592,Vaugirard,48.85054283220444,2.293386297212012,269,8,1.14,4,646.0059025739885,190.0,dec_2024
1119857797816991534,Palais-Bourbon,48.86024,2.29851,168,1,0.24,2,292.6364624929993,250.0,dec_2024
1119932737433792390,Ménilmontant,48.87605299589707,2.4029340595006943,339,5,1.15,3,4146.630873659814,100.0,dec_2024
1120033627511303860,Buttes-Chaumont,48.88926261978462,2.371177866637345,69,11,1.9,3,4035.3725714109146,145.0,dec_2024
1120034350436285887,Batignolles-Monceau,48.88556422806893,2.297231140945024,270,5,0.61,3,2072.382644325574,160.0,dec_2024
1120043951148141677,Buttes-Montmartre,48.88256029999999,2.339824,173,0,,5,2550.3320972327497,450.0,dec_2024
1120052161653696005,Ménilmontant,48.87225260381642,2.393012057616186,218,7,1.3,1,3323.863366853474,120.0,dec_2024
1120068853706512330,Ménilmontant,48.87013,2.40378,186,2,0.45,1,3799.8083709883995,204.0,dec_2024
1120069515115967012,Louvre,48.863461531304,2.3346255719661717,351,9,1.29,3,471.6731188827135,235.0,dec_2024
1120079870562601359,Passy,48.850873,2.2727984,90,4,1.03,2,425.98718276450995,168.0,dec_2024
1120086087442820083,Vaugirard,48.85179788564513,2.2911566868424416,88,0,,2,431.320897539427,301.0,dec_2024
1120086813235234937,Passy,48.85596,2.2741,263,0,,1,700.5313011598057,142.0,dec_2024
1120091752573736607,Buttes-Chaumont,48.88887080545403,2.3826803639531136,256,0,,3,4398.276028796136,400.0,dec_2024
1120095607599971467,Reuilly,48.839882835857736,2.4095751381820514,256,0,,2,2112.2437333805137,160.0,dec_2024
1120099293539054663,Buttes-Montmartre,48.8946853,2.3480314,269,0,,1,4026.476309660764,300.0,dec_2024
1120101196813611088,Panthéon,48.8441828859856,2.349190853293256,146,2,0.6,1,834.3578728383632,190.0,dec_2024
1120104357906481637,Observatoire,48.8331883,2.3237162,335,6,1.07,2,2779.7387184249455,100.0,dec_2024
1120109032911828873,Vaugirard,48.83475054450684,2.288495630758793,80,0,,1,1526.344824128791,90.0,dec_2024
1120113560463645544,Popincourt,48.86461729868543,2.3759677577913143,63,3,0.39,1,1847.278427508372,400.0,dec_2024
1120118879703730585,Palais-Bourbon,48.85755,2.30332,88,28,5.25,2,663.3146159844586,120.0,dec_2024
1120126619935378878,Popincourt,48.86222,2.37444,57,1,0.12,1,1573.2081891346522,118.0,dec_2024
1120145622319736168,Palais-Bourbon,48.8578146,2.3070148,267,1,0.23,2,638.9245002203695,150.0,dec_2024
1120146859420102496,Gobelins,48.8353321,2.374472,332,3,0.44,4,213.7741383558733,160.0,dec_2024
1120159087842461683,Popincourt,48.8665,2.37619,253,7,0.83,2,2021.9779258504566,100.0,dec_2024
1120176310028914881,Entrepôt,48.8723617,2.3538758,269,0,,6,1813.187505297862,400.0,dec_2024
1120178447529659402,Vaugirard,48.84192220000001,2.2865493,226,0,,4,976.9645513996996,120.0,dec_2024
1120178846393568808,Popincourt,48.85777840000001,2.3705454,350,2,0.31,5,1020.5818847545693,300.0,dec_2024
1120181723519225718,Hôtel-de-Ville,48.852469,2.3663112,257,2,0.29,2,448.6706092009359,380.0,dec_2024
1120183159889570118,Ménilmontant,48.86793,2.38952,358,0,,2,2811.6954541076407,130.0,dec_2024
1120190989469028545,Élysée,48.8738393387387,2.302146074955524,329,12,1.98,1,1149.2806329852497,230.0,dec_2024
1120192284667467929,Popincourt,48.86296680911544,2.372604158932468,315,3,0.46,1,1549.8246921268812,250.0,dec_2024
1120198739494310162,Élysée,48.8805853,2.3206841,66,0,,5,1887.4240534099106,300.0,dec_2024
1120199321765875127,Popincourt,48.85646660592936,2.376147059322081,349,7,3.39,2,1284.7530494911744,120.0,dec_2024
1120217815703670985,Buttes-Chaumont,48.88516,2.36692,309,0,,2,3488.9100782318196,228.0,dec_2024
1120220335820411003,Batignolles-Monceau,48.88332,2.31457,169,3,1.27,2,2181.0926567225174,200.0,dec_2024
1120777919949753213,Observatoire,48.832,2.329,363,0,,3,2702.680422085367,420.0,dec_2024
1120778512317443108,Luxembourg,48.84989668079823,2.324140637729386,269,0,,4,1212.3012535198845,240.0,dec_2024
1120780032629530068,Opéra,48.87647,2.33575,237,14,2.37,2,1810.655089163813,140.0,dec_2024
1120272730412482443,Batignolles-Monceau,48.88925330000001,2.3212189,269,0,,1,2849.376841548946,300.0,dec_2024
1120273178250032160,Popincourt,48.8576285788992,2.38160918717978,220,2,0.27,2,1703.1502869689382,150.0,dec_2024
1120281378120950749,Luxembourg,48.85301,2.34156,179,1,0.14,2,225.7358414074278,300.0,dec_2024
1120295112907366950,Buttes-Chaumont,48.87650989999999,2.3922576,234,0,,1,3628.9335932343747,200.0,dec_2024
1120295434681656542,Louvre,48.8599064,2.3477595,157,38,4.4,2,357.4009691714258,80.0,dec_2024
1120298383837088799,Popincourt,48.85327,2.39546,138,29,3.63,1,2215.7022697422235,90.0,dec_2024
1120315668009605735,Entrepôt,48.8686269,2.3665146,178,0,,2,1871.0895987016768,400.0,dec_2024
1120326525945515442,Opéra,48.8727,2.32842,264,6,1.07,3,1204.794930167958,270.0,dec_2024
1120329453086471716,Vaugirard,48.8305091,2.3026729,339,5,0.82,1,2658.8785930125114,105.0,dec_2024
1120346715554035496,Entrepôt,48.876074094376285,2.3710334856635957,251,2,0.46,3,2739.419043159431,190.0,dec_2024
1120347099728497857,Batignolles-Monceau,48.89178435487741,2.3210004542834777,247,0,,1,3128.0389104360115,140.0,dec_2024
1120347682337727928,Temple,48.85787228367767,2.3653560006268264,186,1,0.24,5,781.1118988779706,450.0,dec_2024
1120351094104979526,Opéra,48.876541,2.3381057,172,0,,6,1892.3923016400115,300.0,dec_2024
1120353631382564080,Buttes-Chaumont,48.89225837515964,2.382868348252625,179,0,,2,4727.645041437007,200.0,dec_2024
1120363226587147857,Popincourt,48.85813,2.38079,76,7,1.01,6,1671.824255430601,100.0,dec_2024
1120366475148954807,Buttes-Montmartre,48.8854968,2.3454062,174,3,0.53,3,3023.028555954302,100.0,dec_2024
1120368714212699907,Élysée,48.87540383499657,2.321224920451641,274,0,,2,1326.0562872003818,130.0,dec_2024
1120377696436993695,Gobelins,48.8366912,2.345183,134,21,3.71,3,1717.7368234073451,132.0,dec_2024
1120390924533833220,Ménilmontant,48.84866113782405,2.4001016444513783,174,1,0.16,1,2179.2270816481278,160.0,dec_2024
1120402173112558133,Batignolles-Monceau,48.88504,2.31834,179,0,,3,2367.4494960251277,220.0,dec_2024
1120407468510758201,Buttes-Chaumont,48.89087209890503,2.384587609531571,244,0,,6,4661.110625849395,500.0,dec_2024
1120411303206471393,Panthéon,48.84104605670639,2.352525284655753,258,0,,6,1036.7225953260852,250.0,dec_2024
1120418206960277773,Gobelins,48.82364265898916,2.3636921134596998,87,0,,5,1641.4183743866447,100.0,dec_2024
1120434111297863838,Buttes-Montmartre,48.8931473,2.3619931,363,0,,5,4195.334861746206,272.0,dec_2024
1120436217816596933,Vaugirard,48.84138,2.28743,183,30,3.66,2,1064.057973419228,120.0,dec_2024
1120442294432322822,Gobelins,48.828378,2.3429045,238,0,,1,2504.916694828882,250.0,dec_2024
1120459926350483092,Buttes-Montmartre,48.88253892053139,2.336892156738353,258,0,,1,2458.7576278938595,280.0,dec_2024
1120479079347116306,Bourse,48.86600079999999,2.3444538,140,11,1.71,2,930.0190517138424,160.0,dec_2024
1120495369024251384,Palais-Bourbon,48.85575,2.31965,114,5,0.61,1,744.1326852031257,113.0,dec_2024
1120714166548632194,Entrepôt,48.88158,2.36475,268,9,1.21,3,3060.9716854177245,110.0,dec_2024
1120726510159199457,Reuilly,48.83191748971862,2.3961295422791093,180,0,,1,786.7732139228431,125.0,dec_2024
1120740824990712198,Batignolles-Monceau,48.88013720587239,2.293125091057222,179,0,,3,1925.0024756035032,350.0,dec_2024
1120756768612150150,Passy,48.8492958,2.2657622,230,8,1.32,3,747.342035390122,250.0,dec_2024
1120793117207245951,Buttes-Chaumont,48.876791420794326,2.389668482492299,358,5,0.75,3,3531.783744686817,160.0,dec_2024
1120799050156980155,Vaugirard,48.8362914,2.3071188,59,0,,2,2470.1451816286444,150.0,dec_2024
1120800637844725018,Palais-Bourbon,48.85591125785948,2.3081294736379903,95,26,3.48,3,854.705358009273,118.0,dec_2024
1120803592532748886,Batignolles-Monceau,48.88247647649974,2.3212441359436093,238,3,0.68,2,2101.3441352567907,150.0,dec_2024
1120824870405071155,Observatoire,48.83813926174292,2.3314746829828046,77,4,0.77,1,2014.169843856833,129.0,dec_2024
1120840144925617825,Vaugirard,48.84476975461827,2.30975216437064,75,0,,3,1970.5451833351387,117.0,dec_2024
1120842856293837899,Gobelins,48.83378376734523,2.353409320408354,111,8,0.96,3,1529.3908141145787,169.0,dec_2024
1120853615952894962,Entrepôt,48.8719999,2.3714702,51,5,0.76,2,2375.577573661593,99.0,dec_2024
1120876491581776385,Palais-Bourbon,48.8599982691619,2.2997258249654924,61,8,2.02,2,352.26247630420244,235.0,dec_2024
1120879183146145503,Buttes-Chaumont,48.87508869145847,2.382630159526281,85,0,,3,3076.5306755385136,150.0,dec_2024
1120884209005960741,Ménilmontant,48.85649431002739,2.3949481917182736,268,2,0.47,3,2426.461192397117,190.0,dec_2024
1120896617169522692,Gobelins,48.82935,2.36599,61,0,,3,1111.4501359651774,190.0,dec_2024
1120903257565124950,Opéra,48.87658637252582,2.3475307730074384,96,0,,3,2123.919421964102,207.0,dec_2024
1120903487881496906,Buttes-Montmartre,48.89537703315667,2.328692814010753,268,0,,2,3575.716510150477,130.0,dec_2024
1120903704120116283,Panthéon,48.83871,2.34767,15,0,,5,1441.4687928835704,209.0,dec_2024
1120907500124491536,Gobelins,48.82730136546916,2.3569186021109894,179,0,,4,1781.107923536674,120.0,dec_2024
1120917187253261938,Buttes-Montmartre,48.88511659727387,2.3369054127841564,258,0,,2,2719.1739078472406,160.0,dec_2024
1120928252883224467,Gobelins,48.82883425081937,2.350618556536257,87,0,,1,2048.893094805274,250.0,dec_2024
1120941900195994620,Temple,48.86466284821542,2.362415077557666,353,15,1.83,1,1337.6683853668599,113.0,dec_2024
1120951172234657510,Entrepôt,48.8799203881221,2.361148552036531,341,7,1.0,2,2785.302143951789,74.0,dec_2024
1120957694368443469,Luxembourg,48.85589,2.33347,282,17,2.04,3,358.24139368171876,248.0,dec_2024
1120959814428918171,Louvre,48.86355,2.34051,241,5,1.12,2,603.0043902487421,414.0,dec_2024
1120960464864218673,Buttes-Chaumont,48.89176817298376,2.3754237411392287,333,5,1.95,4,4424.201890571059,75.0,dec_2024
1120997117050129860,Palais-Bourbon,48.85859166620504,2.303700926784612,97,0,,1,548.0251980505458,210.0,dec_2024
1121001348203562003,Buttes-Chaumont,48.88812029841204,2.384692961927957,154,1,0.25,1,4410.045700312548,170.0,dec_2024
1121007012904545593,Reuilly,48.8487,2.37861,215,1,0.23,3,954.9526287990882,145.0,dec_2024
1121010184432200942,Popincourt,48.8577879,2.3912098,251,0,,1,2317.651528140989,150.0,dec_2024
1121020818848169183,Temple,48.868,2.359,363,0,,3,1522.4210928836187,229.0,dec_2024
1121021229212396887,Batignolles-Monceau,48.887,2.291,363,0,,3,1668.7006303015007,186.0,dec_2024
1121048005589878002,Ménilmontant,48.86125,2.39962,263,0,,5,3034.33542802453,120.0,dec_2024
1121061631426398542,Popincourt,48.86595607500155,2.3832703082918445,179,0,,1,2323.523616522122,400.0,dec_2024
1120766524689870485,Vaugirard,48.834616777465214,2.30852734297514,269,1,1.0,1,2673.640970507058,200.0,dec_2024
1120769438815870416,Batignolles-Monceau,48.87746,2.28923,322,11,1.34,1,1736.4929758304725,170.0,dec_2024
1121709361501445567,Buttes-Montmartre,48.8852251286093,2.3635940557861823,255,0,,1,3399.686393996884,385.0,dec_2024
1121713749963139550,Buttes-Montmartre,48.88605777454773,2.339684553444385,350,3,0.42,2,2899.890384696842,160.0,dec_2024
1121718339380179769,Ménilmontant,48.8692916,2.3913604,168,0,,7,3012.6946069022324,250.0,dec_2024
1121719843622279357,Luxembourg,48.855,2.34,363,0,,3,160.04872961106543,340.0,dec_2024
1121723926567184710,Vaugirard,48.84769196725141,2.291308730577748,82,26,3.7,2,755.2576130158012,158.0,dec_2024
1121736072206830121,Buttes-Montmartre,48.89066246998268,2.3640142010093905,256,0,,6,3978.9366223724646,250.0,dec_2024
1121745728945197012,Vaugirard,48.845,2.279,363,1,0.24,3,327.68485568338684,343.0,dec_2024
1121747893051298687,Batignolles-Monceau,48.8926283,2.3217869,179,0,,2,3153.8712241123767,99.0,dec_2024
1121782240048804017,Batignolles-Monceau,48.8871019,2.3106516,264,17,2.21,3,2596.721562389853,99.0,dec_2024
1121788499546784433,Popincourt,48.856533897184775,2.391330285833585,77,4,4.0,1,2231.3762133132896,100.0,dec_2024
1121793622387037427,Luxembourg,48.85264991151685,2.3371876086126084,250,16,2.06,3,483.3938914317493,250.0,dec_2024
1121826673297536026,Observatoire,48.84022,2.33124,269,0,,1,1823.266029034577,180.0,dec_2024
1121836806678825620,Louvre,48.86325782216058,2.3398469646513647,239,5,0.86,2,560.5288195386106,360.0,dec_2024
1121842884522760870,Temple,48.8676892,2.3562824,180,0,,3,1403.1786506527465,159.0,dec_2024
1121846452463181945,Ménilmontant,48.87365337440348,2.397225813064632,268,0,,1,3656.297461929532,100.0,dec_2024
1121857071019922945,Observatoire,48.83014485039048,2.3184870061278056,278,55,6.52,1,3274.90008989409,98.0,dec_2024
1121887110979494399,Buttes-Montmartre,48.886967450693945,2.3340141362772373,267,0,,1,2827.381544309603,140.0,dec_2024
1121913790626650344,Reuilly,48.839302232981616,2.389858903113028,191,6,0.76,2,946.9613869794547,120.0,dec_2024
1121965723655338163,Bourse,48.87101246013212,2.3386267575181727,17,55,6.55,2,1361.0342487286118,139.0,dec_2024
1122144889695662974,Passy,48.85084,2.27393,128,0,,1,350.82831319117366,200.0,dec_2024
1122185685856903911,Passy,48.86747159999999,2.2747863,103,58,6.9,2,1496.2620481672536,200.0,dec_2024
1122199890515436842,Vaugirard,48.83602,2.28912,127,2,0.5,2,1490.457696429597,170.0,dec_2024
1122200053692424007,Entrepôt,48.87037698298969,2.358152104067155,265,24,3.19,1,1731.0357415971048,129.0,dec_2024
1122203433390513071,Luxembourg,48.84903079853089,2.3240671605724024,163,19,2.53,3,1304.0179438056634,250.0,dec_2024
1122203960484240826,Popincourt,48.8634944,2.37856,189,22,3.01,1,1884.7931063299764,250.0,dec_2024
1122212204906649473,Popincourt,48.86587043338229,2.374945373515695,239,6,0.75,2,1911.6783404535622,135.0,dec_2024
1122227183497328091,Passy,48.871,2.29,363,2,0.53,3,1055.3405849361995,286.0,dec_2024
1122232979154065133,Buttes-Chaumont,48.87262629436756,2.3781998818300427,262,0,,1,2672.8370269985303,350.0,dec_2024
1122250634534972926,Buttes-Montmartre,48.89064,2.33369,340,7,0.85,2,3200.1585187407627,59.0,dec_2024
1122285091883473665,Temple,48.861692,2.3631647,103,10,1.78,2,1077.5267061528207,200.0,dec_2024
1122285574925293951,Popincourt,48.85276100565731,2.37461362723327,267,0,,3,1039.3967727047027,150.0,dec_2024
1122288716502237297,Ménilmontant,48.87306782332467,2.382617712937934,269,0,,4,2890.0654070656046,200.0,dec_2024
1121083023814894580,Hôtel-de-Ville,48.85725,2.3566,180,17,2.23,3,414.96019327713526,350.0,dec_2024
1121109895413294064,Batignolles-Monceau,48.88294,2.31704,266,0,,1,2132.7240710092397,120.0,dec_2024
1121149481442960733,Passy,48.8653492,2.2906265,269,0,,1,499.9367149228154,200.0,dec_2024
1121172529035049978,Entrepôt,48.872569043967694,2.3565173193396904,246,0,,5,1900.113986022525,250.0,dec_2024
1121173165375713301,Buttes-Montmartre,48.88681,2.34522,270,0,,2,3146.6810452151094,265.0,dec_2024
1121177099679198619,Temple,48.86072510423836,2.355894669348566,242,10,7.89,1,703.1986732890846,300.0,dec_2024
1121178610210542368,Observatoire,48.82877394776722,2.3245455943987743,237,1,0.47,2,3172.45305566592,99.0,dec_2024
1121205449396863052,Buttes-Chaumont,48.88164,2.37585,340,2,0.34,2,3451.00453361006,120.0,dec_2024
1121206610638979484,Popincourt,48.8494,2.39025,2,23,2.79,2,1645.427073874054,120.0,dec_2024
1121207257178040804,Luxembourg,48.85334899999999,2.337992,164,0,,5,388.6952263330783,130.0,dec_2024
1121241613210124716,Popincourt,48.86755,2.3746,248,0,,1,2053.0548441911264,230.0,dec_2024
1121246913526004469,Gobelins,48.83422601766794,2.358572640922605,100,1,1.0,1,1214.0180092277203,240.0,dec_2024
1121477526215234415,Entrepôt,48.8815927,2.3651273,23,23,2.82,3,3074.2464444796433,121.0,dec_2024
1121502656869123777,Palais-Bourbon,48.85723,2.32783,289,7,1.0,1,354.96482213363515,200.0,dec_2024
1121529110446093529,Hôtel-de-Ville,48.8537486,2.3495529,301,4,0.59,3,147.3187334805144,230.0,dec_2024
1121530643017608679,Entrepôt,48.8691168,2.3576748,120,9,1.41,3,1590.1687711847694,260.0,dec_2024
1121530825141771722,Panthéon,48.84925,2.35147,198,4,0.97,2,247.16356650227542,175.0,dec_2024
1121530984665709917,Buttes-Montmartre,48.88691130000001,2.3513255,156,0,,3,3305.087386150517,160.0,dec_2024
1121533861555042329,Buttes-Montmartre,48.88959682164764,2.346133944233646,246,2,0.28,5,3454.848900371588,83.0,dec_2024
1121555594232174144,Vaugirard,48.846186017209725,2.284068849307324,216,25,3.06,2,489.9732747256067,86.0,dec_2024
1121571507496373462,Observatoire,48.8316613,2.31606,265,0,,1,3247.6648674716953,140.0,dec_2024
1121576485148621841,Batignolles-Monceau,48.87637,2.29106,214,9,1.07,1,1574.5243283169834,298.0,dec_2024
1121585470556387414,Élysée,48.8785861256114,2.319741338003679,87,0,,3,1658.385430776935,400.0,dec_2024
1121587131649893574,Ménilmontant,48.87341,2.38358,205,0,,4,2962.1690344591743,200.0,dec_2024
1121593405193589835,Bourse,48.8679988,2.3529835,345,4,0.92,1,1332.7206543805023,233.0,dec_2024
1121600316122225318,Panthéon,48.8391424,2.3394399,96,15,1.92,3,1632.6809479666617,159.0,dec_2024
1121615217783282561,Buttes-Chaumont,48.89265673092053,2.372049041141454,213,0,,2,4403.387958620916,110.0,dec_2024
1121619834914262430,Bourse,48.86813,2.34708,158,9,1.17,2,1212.0236165980566,69.0,dec_2024
1121631760334262507,Reuilly,48.8453421,2.3704858,340,0,,4,261.5664894402935,140.0,dec_2024
1121633385426213705,Louvre,48.8629287,2.3382093,286,30,3.63,1,491.08700940948154,500.0,dec_2024
1121643398566849765,Buttes-Montmartre,48.88389,2.34662,200,21,2.51,4,2901.0566734044887,200.0,dec_2024
1121650030836511378,Entrepôt,48.8731435,2.3543456,269,5,0.69,3,1906.56122329079,300.0,dec_2024
